 Ticket ID,Artist / Event ,Event Type,Venue,Event Date,Purchase Date,Customer Region,Ticket Type,Price (UZS),Quantity, Payment,Status,Rating
TK-10410,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-03-12,Qashqadaryo,Fan,90121,3,qr,yakunlangan,3.9
TK-10111,Jasur Umirov,KONSERT,Uzbekiston Konsert Zali,12.04.2026,2026-04-05,Buxoro,VIP,472399,3,naqd,yakunlangan,4.9
TK-11847,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-24,Farg'ona,Standart,162568,2,karta,YAKUNLANGAN,4.8
TK-11261,Sevinch Mominova,KONSERT,Humo Arena,15.03.2026,2026-01-26,Farg'ona,Fan,92445,3,karta,yakunlangan,3.7
TK-11718,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-23,Xorazm,VIP,449 914 so'm,1,qr,YAKUNLANGAN,3.9
TK-11200,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-01-27,Samarqand,Standart,164593,1,naqd,yakunlangan,4.6
TK-10530,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-01,Andijon,VIP,471793,3,karta,yakunlangan,5.0
TK-10196,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-04,Namangan,Fan,96926,2,naqd,yakunlangan,4.6
TK-11689,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-20,Buxoro,Standart,147153,2,karta,kutilmoqda,
TK-10621,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-11,Xorazm,Fan,75633,3,karta,YAKUNLANGAN,4.6
TK-12058,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-04,Farg'ona,Standart,166334,1,karta,YAKUNLANGAN,4.9
TK-11304,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-08,Toshkent,Standart,140871,4,qr,YAKUNLANGAN,4.0
TK-11370,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-10,Buxoro,VIP,455713,4,qr,YAKUNLANGAN,4.4
TK-12254,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-11,Namangan,Fan,104621,1,karta,yakunlangan,3.8
TK-11593,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-06,Namangan,VIP,457116,3,karta,qaytarilgan,
TK-12171,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-02-04,Samarqand,VIP,434927,4,karta,qaytarilgan,
TK-12003,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-06,Samarqand,Fan,63523,3,naqd,kutilmoqda,
TK-10999,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-10,Namangan,VIP,450 057 so'm,1,qr,yakunlangan,3.6
TK-10964,Shaxlo Ismoilova,Konsert ,Humo Arena,19.04.2026,2026-04-14,Buxoro,VIP,450835,2,karta,kutilmoqda,
TK-10479,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-03-23,Andijon,Standart,178135,4,karta,qaytarilgan,
TK-11375,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-11,Xorazm,VIP,456442,3,qr,QAYTARILGAN,
TK-12273,Shaxlo Ismoilova,konsert,Humo Arena,2026-04-19,2026-04-14,Qashqadaryo,Fan,105195,2,naqd,kutilmoqda,
TK-10979,Sevinch Mominova,konsert,Humo Arena,2026-03-15,2026-02-07,Namangan,Standart,151003,2,naqd,yakunlangan,4.0
TK-10862,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-29,Samarqand,Standart,148305,4,karta,yakunlangan,5.0
TK-11106,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-15,Andijon,VIP,464797,2,qr,yakunlangan,3.8
TK-12482,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-18,Buxoro,Fan,64810,3,qr,kutilmoqda,
TK-12456,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-19,Xorazm,Fan,67379,1,qr,qaytarilgan,
TK-12089,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-15,Xorazm,Standart,152190,3,qr,yakunlangan,3.9
TK-12202,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-23,Qashqadaryo,Fan,63400,3,naqd,yakunlangan,4.5
TK-11665,Navruz Gala Shou,konsert,Humo Arena,2026-03-21,2026-03-04,Namangan,Standart,173921,1,karta,yakunlangan,4.1
TK-10611,Jasur Umirov,Konsert ,Uzbekiston Konsert Zali,2026-04-12,2026-03-23,Buxoro,Standart,170896,2,karta,YAKUNLANGAN,4.7
TK-12485,Navruz Gala Shou,KONSERT,Humo Arena,2026-03-21,2026-03-04,Samarqand,Standart,131 593 so'm,2,naqd,yakunlangan,3.5
TK-12236,Jasur Umirov,KONSERT,Uzbekiston Konsert Zali,2026-04-12,2026-02-15,Xorazm,Standart,147326,2,karta,yakunlangan,4.1
TK-11195,Jasur Umirov,KONSERT,Uzbekiston Konsert Zali,2026-04-12,2026-02-15,Namangan,Fan,85001,3,qr,kutilmoqda,
TK-11749,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-28,Buxoro,Fan,97276,2,karta,YAKUNLANGAN,4.8
TK-11979,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-25,Qashqadaryo,Standart,138156,1,qr,yakunlangan,4.9
TK-10978,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-05-03,Namangan,Standart,162 922 so'm,1,karta,YAKUNLANGAN,3.8
TK-11404,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-07,Toshkent,VIP,435953,1,qr,yakunlangan,3.7
TK-11128,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-22,Buxoro,Standart,141990,3,naqd,yakunlangan,4.8
TK-10354,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-20,Buxoro,Fan,109677,1,qr,YAKUNLANGAN,4.5
TK-11421,Jasur Umirov,KONSERT,Uzbekiston Konsert Zali,12.04.2026,2026-03-26,Andijon,VIP,432003,2,naqd,yakunlangan,4.9
TK-10637,Sevinch Mominova,Konsert,Humo Arena,15.03.2026,2026-02-21,Toshkent,Standart,140008,2,karta,yakunlangan,4.2
TK-10218,Muhabbat Shamayeva,Konsert ,Uzbekiston Konsert Zali,2026-05-17,2026-05-06,Andijon,VIP,446077,1,qr,qaytarilgan,
TK-10051,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-03-18,Andijon,Standart,157014,1,qr,yakunlangan,3.6
TK-10527,Sevinch Mominova,Konsert ,Humo Arena,2026-03-15,2026-02-04,Samarqand,Fan,90114,2,naqd,yakunlangan,3.9
TK-10810,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-20,Xorazm,VIP,444157,3,qr,yakunlangan,4.3
TK-11771,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-03,Qashqadaryo,Standart,140893,4,naqd,yakunlangan,4.7
TK-10973,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-01-18,Farg'ona,VIP,436 184 so'm,1,qr,kutilmoqda,
TK-11546,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-05-08,Farg'ona,Standart,160439,4,naqd,yakunlangan,4.9
TK-12053,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-03-19,Namangan,Fan,108027,3,qr,yakunlangan,4.3
TK-11644,Ulug'bek Rahmatullayev,konsert,Humo Arena,2026-03-22,2026-03-09,Toshkent,Standart,144 229 so'm,3,qr,yakunlangan,4.0
TK-12472,Jasur Umirov,konsert,Uzbekiston Konsert Zali,2026-04-12,2026-02-26,Farg'ona,Standart,175569,4,karta,YAKUNLANGAN,3.8
TK-10096,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-11,Xorazm,Standart,176053,4,naqd,YAKUNLANGAN,4.7
TK-11968,Pakhtakor vs Bunyodkor,FUTBOL,Milliy Stadion,2026-04-05,2026-03-17,Buxoro,Fan,97 126 so'm,1,naqd,YAKUNLANGAN,4.2
TK-12247,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-04-04,Xorazm,Fan,73338,3,karta,YAKUNLANGAN,4.2
TK-11697,Pakhtakor vs Lokomotiv,futbol,Milliy Stadion,10.05.2026,2026-05-09,Andijon,VIP,463329,3,karta,YAKUNLANGAN,4.2
TK-11518,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-04,Xorazm,VIP,476347,2,qr,qaytarilgan,
TK-11666,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-13,Samarqand,Fan,89777,1,karta,yakunlangan,4.5
TK-10518,Jasur Umirov,konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-31,Samarqand,Standart,149673,3,qr,yakunlangan,3.9
TK-10433,Pakhtakor vs Bunyodkor,FUTBOL,Milliy Stadion,05.04.2026,2026-03-10,Samarqand,Fan,97527,3,naqd,YAKUNLANGAN,4.0
TK-11954,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-02,Toshkent,Fan,109192,3,qr,qaytarilgan,
TK-11386,Navruz Gala Shou,KONSERT,Humo Arena,2026-03-21,2026-02-01,Samarqand,Standart,148419,1,karta,qaytarilgan,
TK-12007,Muhabbat Shamayeva,KONSERT,Uzbekiston Konsert Zali,17.05.2026,2026-03-29,Samarqand,VIP,457 770 so'm,1,qr,qaytarilgan,
TK-11885,Pakhtakor vs Bunyodkor,FUTBOL,Milliy Stadion,2026-04-05,2026-03-02,Xorazm,Standart,152919,2,naqd,YAKUNLANGAN,3.7
TK-11338,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-30,Xorazm,Standart,163 009 so'm,1,karta,yakunlangan,3.8
TK-12244,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-30,Qashqadaryo,Fan,80 470 so'm,4,qr,yakunlangan,4.5
TK-10866,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-27,Xorazm,Fan,72131,1,karta,qaytarilgan,
TK-11732,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-02-23,Qashqadaryo,Fan,79076,3,qr,yakunlangan,4.2
TK-11538,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-17,Qashqadaryo,Fan,106979,1,karta,YAKUNLANGAN,3.7
TK-10613,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-03,Andijon,Standart,144 761 so'm,3,naqd,yakunlangan,3.7
TK-12123,Muhabbat Shamayeva,KONSERT,Uzbekiston Konsert Zali,17.05.2026,2026-05-01,Samarqand,Fan,86487,1,karta,yakunlangan,4.6
TK-10809,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-01-16,Qashqadaryo,Standart,158026,2,naqd,yakunlangan,4.9
TK-10787,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-08,Samarqand,Fan,91735,2,karta,YAKUNLANGAN,4.1
TK-11983,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-04,Samarqand,VIP,467891,2,naqd,yakunlangan,4.9
TK-10522,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-05-03,Andijon,Fan,61646,4,karta,YAKUNLANGAN,4.8
TK-11647,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-02,Samarqand,Standart,162914,2,karta,YAKUNLANGAN,3.9
TK-12040,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-25,Xorazm,Standart,165993,1,naqd,QAYTARILGAN,
TK-11743,Ulug'bek Rahmatullayev,Konsert ,Humo Arena,2026-03-22,2026-03-11,Xorazm,Standart,166080,2,karta,YAKUNLANGAN,3.5
TK-11135,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-12,Andijon,Fan,68942,4,qr,QAYTARILGAN,
TK-12090,Jasur Umirov,Konsert ,Uzbekiston Konsert Zali,12.04.2026,2026-03-16,Samarqand,Fan,66977,2,qr,yakunlangan,3.7
TK-10210,Sevinch Mominova,Konsert,Humo Arena,15.03.2026,2026-02-06,Namangan,VIP,469876,1,qr,yakunlangan,4.7
TK-10321,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-02,Farg'ona,VIP,455257,3,qr,qaytarilgan,
TK-10969,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-19,Qashqadaryo,Standart,171124,2,naqd,qaytarilgan,
TK-10289,Ulug'bek Rahmatullayev,Konsert ,Humo Arena,2026-03-22,2026-02-18,Namangan,Standart,149758,2,karta,qaytarilgan,
TK-11027,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-02-21,Samarqand,Standart,167793,1,naqd,yakunlangan,4.7
TK-10807,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-24,Andijon,Fan,75571,1,qr,qaytarilgan,
TK-11587,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-02,Xorazm,VIP,457594,4,karta,yakunlangan,3.7
TK-11389,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-04-14,Namangan,VIP,470069,2,karta,qaytarilgan,
TK-12361,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-20,Namangan,VIP,465002,4,qr,yakunlangan,3.8
TK-10030,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-03-12,Farg'ona,Fan,98433,2,karta,KUTILMOQDA,
TK-11073,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-08,Namangan,VIP,471075,1,qr,yakunlangan,4.2
TK-11987,Ulug'bek Rahmatullayev,KONSERT,Humo Arena,2026-03-22,2026-02-18,Toshkent,VIP,458024,4,qr,yakunlangan,4.1
TK-11720,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-05-04,Namangan,Fan,90367,1,karta,yakunlangan,3.9
TK-11929,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-21,Qashqadaryo,Standart,134342,1,naqd,yakunlangan,4.2
TK-10746,Ulug'bek Rahmatullayev,KONSERT,Humo Arena,22.03.2026,2026-02-05,Namangan,Standart,176148,1,karta,yakunlangan,4.3
TK-10632,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-03-16,Buxoro,VIP,441152,1,qr,YAKUNLANGAN,3.5
TK-10407,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-17,Toshkent,Fan,96671,4,naqd,yakunlangan,4.7
TK-10944,Muhabbat Shamayeva,konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-28,Buxoro,VIP,450599,1,naqd,yakunlangan,4.7
TK-12047,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-05-04,Buxoro,Standart,178348,3,naqd,qaytarilgan,
TK-10528,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-07,Samarqand,VIP,435847,4,karta,yakunlangan,4.0
TK-10480,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-04-02,Farg'ona,VIP,461007,3,naqd,yakunlangan,3.5
TK-11091,Jasur Umirov,konsert,Uzbekiston Konsert Zali,12.04.2026,2026-02-23,Samarqand,Fan,61499,3,qr,QAYTARILGAN,
TK-10237,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-30,Namangan,Standart,176 467 so'm,3,naqd,QAYTARILGAN,
TK-10109,Jasur Umirov,konsert,Uzbekiston Konsert Zali,12.04.2026,2026-02-24,Xorazm,Fan,76555,2,naqd,QAYTARILGAN,
TK-12148,Doniyor Otajonov,Konsert ,Uzbekiston Konsert Zali,2026-05-03,2026-03-05,Buxoro,Fan,84 470 so'm,3,qr,yakunlangan,4.8
TK-11491,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-13,Andijon,Standart,165782,1,naqd,yakunlangan,3.9
TK-12385,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-30,Farg'ona,Standart,173747,1,naqd,yakunlangan,4.2
TK-10252,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-22,Qashqadaryo,Fan,76536,4,qr,yakunlangan,4.3
TK-12140,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-06,Buxoro,VIP,453125,1,qr,yakunlangan,3.8
TK-11208,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-24,Qashqadaryo,VIP,451659,4,karta,yakunlangan,4.0
TK-11123,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-18,Farg'ona,Fan,88363,1,naqd,yakunlangan,3.9
TK-11936,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-15,Toshkent,VIP,432230,3,karta,YAKUNLANGAN,4.0
TK-11490,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-02-22,Namangan,Standart,143037,2,qr,YAKUNLANGAN,4.0
TK-11506,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-02-14,Andijon,VIP,462581,3,naqd,qaytarilgan,
TK-11102,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-22,Xorazm,VIP,462980,3,naqd,yakunlangan,4.4
TK-10318,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-16,Namangan,Standart,160946,3,qr,YAKUNLANGAN,4.7
TK-11888,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-04-04,Buxoro,Fan,63760,4,qr,yakunlangan,3.8
TK-11971,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-04-04,Toshkent,VIP,432897,4,naqd,yakunlangan,3.7
TK-11090,Pakhtakor vs Lokomotiv,FUTBOL,Milliy Stadion,10.05.2026,2026-04-29,Samarqand,VIP,477615,4,naqd,YAKUNLANGAN,4.9
TK-12121,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-26,Buxoro,Standart,166109,1,karta,yakunlangan,3.7
TK-11124,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-11,Buxoro,VIP,469897,4,qr,qaytarilgan,4.0
TK-12015,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-06,Toshkent,Standart,142572,4,karta,qaytarilgan,
TK-10789,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-23,Xorazm,Standart,154 556 so'm,3,karta,yakunlangan,4.4
TK-11738,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-04,Andijon,Standart,177199,3,karta,yakunlangan,3.6
TK-10507,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-26,Namangan,VIP,458348,2,karta,yakunlangan,4.4
TK-11097,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-25,Qashqadaryo,Fan,67880,4,qr,YAKUNLANGAN,3.8
TK-11241,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-04-06,Namangan,Standart,130644,3,karta,yakunlangan,5.0
TK-10802,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-14,Farg'ona,VIP,439086,2,karta,YAKUNLANGAN,3.7
TK-11901,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-06,Samarqand,VIP,447839,2,karta,yakunlangan,3.8
TK-10387,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-02-24,Qashqadaryo,VIP,466901,1,karta,kutilmoqda,
TK-11750,Muhabbat Shamayeva,KONSERT,Uzbekiston Konsert Zali,17.05.2026,2026-03-31,Farg'ona,Fan,80820,2,karta,yakunlangan,4.9
TK-12026,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-13,Samarqand,VIP,446785,4,karta,YAKUNLANGAN,4.6
TK-12157,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-21,Namangan,Standart,132332,2,karta,yakunlangan,4.3
TK-10100,Pakhtakor vs Bunyodkor,FUTBOL,Milliy Stadion,2026-04-05,2026-03-31,Buxoro,Fan,65983,3,naqd,kutilmoqda,
TK-10432,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-07,Qashqadaryo,VIP,-150000,3,qr,yakunlangan,4.3
TK-10261,Muhabbat Shamayeva,Konsert ,Uzbekiston Konsert Zali,2026-05-17,2026-03-19,Samarqand,VIP,441230,4,naqd,yakunlangan,4.5
TK-12257,Pakhtakor vs Lokomotiv,FUTBOL,Milliy Stadion,10.05.2026,2026-05-07,Qashqadaryo,Standart,173188,1,qr,yakunlangan,4.5
TK-11756,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-02,Farg'ona,Standart,169388,3,qr,yakunlangan,4.2
TK-11947,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-16,Qashqadaryo,VIP,440 173 so'm,2,naqd,yakunlangan,4.1
TK-12025,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-05,Namangan,Standart,130443,1,naqd,YAKUNLANGAN,4.7
TK-10179,Ulug'bek Rahmatullayev,Konsert ,Humo Arena,22.03.2026,2026-03-06,Samarqand,Fan,96337,1,naqd,qaytarilgan,
TK-11754,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-08,Xorazm,Standart,168754,4,qr,YAKUNLANGAN,3.6
TK-10367,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-03,Buxoro,VIP,442383,3,naqd,QAYTARILGAN,
TK-11829,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-04,Xorazm,Fan,97 412 so'm,4,karta,yakunlangan,4.0
TK-10859,Pakhtakor vs Lokomotiv,FUTBOL,Milliy Stadion,10.05.2026,2026-04-06,Xorazm,Fan,80533,3,karta,yakunlangan,4.5
TK-11632,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-08,Buxoro,Fan,61 128 so'm,3,karta,YAKUNLANGAN,3.7
TK-10610,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-03-06,Farg'ona,Fan,99533,4,naqd,yakunlangan,4.6
TK-10291,Ulug'bek Rahmatullayev,konsert,Humo Arena,2026-03-22,2026-03-14,Andijon,Standart,142418,2,naqd,YAKUNLANGAN,4.6
TK-10141,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-09,Andijon,Standart,178 858 so'm,2,naqd,yakunlangan,3.5
TK-10599,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-03-18,Andijon,Standart,132311,1,qr,KUTILMOQDA,
TK-12256,SEVINCH MOMINOVA,Konsert,Humo Arena,15.03.2026,2026-01-29,Qashqadaryo,Fan,100265,3,naqd,yakunlangan,4.0
TK-11125,Pakhtakor vs Bunyodkor,FUTBOL,Milliy Stadion,2026-04-05,2026-02-19,Buxoro,VIP,465106,1,karta,YAKUNLANGAN,4.3
TK-10445,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-05-06,Xorazm,Standart,130398,3,karta,QAYTARILGAN,
TK-10727,Sevinch Mo'minova,Konsert,Humo Arena,15.03.2026,2026-02-26,Buxoro,Fan,78379,3,karta,yakunlangan,4.9
TK-11465,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-26,Xorazm,VIP,431580,2,qr,YAKUNLANGAN,4.2
TK-11826,Shaxlo Ismoilova,Konsert ,Humo Arena,19.04.2026,2026-04-04,Buxoro,Standart,156402,3,qr,YAKUNLANGAN,4.9
TK-11563,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-07,Toshkent,VIP,469537,4,qr,qaytarilgan,
TK-12360,Navruz Gala Shou,konsert,Humo Arena,2026-03-21,2026-03-01,Toshkent,Fan,89 600 so'm,3,qr,qaytarilgan,
TK-12333,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-28,Qashqadaryo,Fan,102420,1,qr,qaytarilgan,
TK-11591,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-02-19,Andijon,VIP,449003,3,qr,yakunlangan,4.6
TK-10247,Sevinch Mo'minova,Konsert,Humo Arena,2026-03-15,2026-02-19,Namangan,Standart,155032,3,qr,YAKUNLANGAN,4.3
TK-11872,Shaxlo Ismoilova,KONSERT,Humo Arena,19.04.2026,2026-03-13,Andijon,VIP,448 923 so'm,1,karta,YAKUNLANGAN,4.5
TK-11047,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-28,Andijon,Standart,163296,3,karta,yakunlangan,3.7
TK-11765,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-17,Andijon,VIP,432527,1,karta,yakunlangan,4.8
TK-11048,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-25,Xorazm,VIP,438802,2,karta,yakunlangan,4.4
TK-10564,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-03-10,Farg'ona,Standart,136409,2,qr,yakunlangan,4.7
TK-12208,sevinch mominova,Konsert,Humo Arena,2026-03-15,2026-03-02,Andijon,Fan,64591,2,karta,yakunlangan,4.3
TK-10029,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-09,Namangan,VIP,445784,1,naqd,yakunlangan,4.5
TK-11997,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-05-08,Namangan,VIP,475754,1,naqd,QAYTARILGAN,
TK-11896,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-01-24,Farg'ona,Fan,64703,4,qr,yakunlangan,4.5
TK-10393,Shaxlo Ismoilova,Konsert ,Humo Arena,19.04.2026,2026-02-19,Toshkent,Fan,96517,3,qr,YAKUNLANGAN,4.3
TK-11444,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-26,Namangan,VIP,465186,3,naqd,YAKUNLANGAN,5.0
TK-11645,Jasur Umirov,Konsert ,Uzbekiston Konsert Zali,12.04.2026,2026-03-28,Xorazm,VIP,461736,3,karta,yakunlangan,4.5
TK-11228,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-22,Samarqand,Standart,166 942 so'm,2,qr,yakunlangan,4.3
TK-11637,sevinch mominova,Konsert,Humo Arena,2026-03-15,2026-02-03,Samarqand,Standart,147967,4,naqd,YAKUNLANGAN,3.8
TK-10157,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-06,Samarqand,Standart,147175,3,qr,yakunlangan,4.4
